"","beta.1.","beta.2.","beta.3.","beta.4.","beta.5.","beta.6.","beta.7.","beta.8.","beta.9.","beta.10.","beta.11.","beta.12.","beta.13.","beta.14.","beta.15.","beta.16.","beta.17."
"524",-0.729690983259812,0.0996107559794116,-0.0529670458795383,-0.215608498466516,-0.197126829983232,-0.201904793323527,-1.68042862362111,-2.11936857866258,0.247445546937119,-0.21216696586993,-1.75722864075148,0.287514009480531,-0.0518707667059989,-0.126274591297635,0.513550748467715,-0.622021299204065,2.24482397597247
"525",-0.684771582753795,2.66760036963511,-0.111336451667474,-0.161584805214304,0.00733364821351898,-0.417673654872959,-1.82035785850426,-2.10868160453655,0.257226314002412,0.0125296940117559,-1.89522934003963,0.243439759550798,-0.0112541996755562,0.0541112282980661,0.483910406159293,-0.673197822709548,2.23828124271093
"526",-0.661250645786272,0.992418132193804,-0.0990774292795984,-0.202882448507646,0.0702067121473324,-0.240540484615428,-2.2866599203064,-2.16526500951331,0.198300229014667,-2.03411986846937,-1.68686922840232,0.25484367697781,-0.0753568952848091,-0.00842581082784717,0.448570849190892,-0.647293540971282,2.12873490267053
"527",-0.583901230573002,1.94565742579367,-0.00128972187684798,-0.171970030338228,-0.0352294072510518,0.213613151403211,-2.44191844070468,-2.13932891811997,0.163337098535992,0.161505867452728,-1.62858243112645,0.193953482162097,-0.142779655190555,0.0409267546548069,0.481333607435558,-0.689469061127817,2.154040874412
"528",-0.556544553649523,-0.645989644695741,-0.13750517498722,-0.0715313343163626,-0.031655669723553,-0.102964743923415,-1.81104171512221,-2.19905867208679,0.0647058740635533,-1.25437777431627,-1.8336492962478,0.230911881294942,-0.0464986757452094,0.0378462080110299,0.401445961285899,-0.743468668750138,2.02623782200346
"529",-0.537778513608795,-0.279793374508992,-0.000550059463871768,-0.179129518783553,-0.183314359521953,0.0369882013178299,-2.28419618089216,-2.25477866848898,-0.00450224450751353,-1.85972227123568,-2.06839919111635,0.285029705768522,0.0445011408623233,0.13808147433586,0.462610175761297,-0.748087024056716,2.22837363371769
"530",-0.431500396974218,1.09251433102979,-0.0464674671591301,-0.187186176130138,-0.312846933897281,-0.36151400241378,-1.83989186237586,-2.254277336806,0.0741097040366923,-2.40562382946734,-1.82733218574753,0.166599204103433,-0.153328415747314,0.0218889543271944,0.433533563909368,-0.767046131756996,2.15268595310285
"531",-0.455885243945359,-0.467416103499644,-0.150320741276638,-0.173088267381135,-0.104115972043557,0.162167983417213,-2.28498319523779,-2.23526799500857,0.137903249056718,-1.19854464864064,-1.88384336233388,0.196779925852152,-0.121391159406035,-0.0963983868051706,0.35728999116103,-0.76262537958821,2.10762382110735
"532",-0.478312390995734,-1.45915014159751,0.18975692544395,-0.198898586032524,-0.465604901683377,0.00383818421801996,-2.60199584854405,-2.32571792453902,-0.0760447645163365,-0.231656993059435,-1.96178526667388,0.198955204156523,-0.105203292501048,0.151628984008026,0.449988609784353,-0.714947788242707,2.24968292619736
"533",-0.576620158615444,2.53161658751806,-0.068760813959223,-0.125661989382162,-0.19103507580209,-0.682731566075519,-1.85054225694922,-2.29485910508401,0.155482284710153,-1.46553868526762,-1.87269622678573,0.328041156954637,-0.049539297614141,0.146410111709408,0.480090949109358,-0.650887699200446,2.19020816191224
"534",-0.562242105790325,2.30802736948244,0.0212557817062613,-0.14208203388652,-0.153143511339824,-0.478825476399756,-2.14493627670516,-2.31108619566226,0.133529070415282,-1.26373614690579,-1.85524681515932,0.27085987990466,-0.11509385123668,0.146078749598954,0.494339886681887,-0.638794702650857,2.14542382896662
"535",-0.575092296752799,0.950336884667771,0.0231171664876393,-0.162790405790246,-0.0643016750120758,-0.689435073984136,-2.32123992715385,-2.33989815908553,0.159258440526624,-0.0408396569439806,-1.94578996127724,0.215693937289033,-0.128213251521048,-0.0797968695204199,0.602978746311867,-0.566022383235747,2.26594819454378
"536",-0.616900781364867,-1.84465565216212,0.125943396605314,-0.136818886742715,0.0505931899998523,-0.393472215996665,-1.96433938559884,-2.26630645032816,0.16265503797549,-1.2014398116428,-1.88128353925949,0.249664563149177,-0.126618784169694,0.0212962418835508,0.508141448426262,-0.595956589397659,2.1942619073717
"537",-0.668632657719349,1.97004864968564,0.0297166832249614,-0.0776658753902686,-0.00165401546179591,-0.381926449637505,-2.37113277678109,-2.1841678980703,0.17332966626065,-1.41228935271021,-1.94106042558353,0.229455922664227,-0.114536548412096,0.12295072465069,0.54846459232523,-0.601929194713553,2.21862580874975
"538",-0.680421692432567,1.31776149799224,-0.0777540304342635,-0.119383977085595,0.217533606088829,-0.191090761347512,-2.11525685308033,-2.23436988594436,0.15237187321438,0.410266569089627,-1.84789901991091,0.290945841019806,-0.0902693240782756,0.0703220852032249,0.507982992610588,-0.601810360155719,2.22626106973966
"539",-0.564060693356562,1.90002698445811,-0.118620989876888,-0.196461787183093,-0.151863638812955,-0.564378608676769,-2.02242444238778,-2.20581976884238,0.196416318518966,-2.13143271613636,-1.93701953338598,0.246720682957382,-0.164801974363361,0.117658861152987,0.460832975631682,-0.647904040781049,2.16029399371599
"540",-0.646291908535063,0.774103271247116,-0.0180806726269531,-0.141403345995613,0.0434415595563701,-0.286349358495982,-1.98606681582852,-2.21477182488965,0.166225409021324,-0.91799671510159,-1.95674108589842,0.28204421362167,-0.163983861369252,0.187727323390049,0.548663657316489,-0.658551712407751,2.20748797972883
"541",-0.701016799128526,1.19562726558242,0.126308490354443,-0.17805175557496,-0.120120280461995,-0.098710207740312,-1.98760183570065,-2.232488269638,0.215195266706361,-0.360680616331154,-1.71119759557179,0.24496507923584,-0.0490012686959469,0.188837514355704,0.540252812304367,-0.604775958745143,2.32872149040225
"542",-0.732205184279048,-0.505922675106308,-0.0442050949853369,-0.21029649574368,0.0368102288553187,-0.478846604993737,-2.15735534954688,-2.24343309528558,0.200226006841,-0.733357115276619,-1.84662249205071,0.327657868103622,-0.0169652950020695,0.18486576701356,0.545987010602656,-0.595156815647394,2.22214188981931
"543",-0.71342374389612,0.593478255103781,-0.0460813622270991,-0.0911094905825449,-0.0224262022683083,0.431980941587179,-2.26693479698124,-2.20034197433892,0.23605170061397,-0.182671080322122,-1.52655900174568,0.294872596406709,-0.0970195800541911,0.0294022788425867,0.507598176641876,-0.615198332595029,2.14685333691982
"544",-0.764334674297295,-0.755799248299797,-0.270698738449759,-0.226764914085163,-0.216039017795768,-0.793973426285691,-1.84247873433731,-2.12273343286447,0.187760474649303,-1.19480782269248,-1.72299627790036,0.263369238238769,-0.0627445206713747,0.17294229416168,0.55207975982208,-0.601970155221945,2.2219898310821
"545",-0.846992160623078,0.0988067239122634,-0.146911962198677,-0.12436861974427,0.027857029375862,-0.389190145726261,-1.84573681064957,-2.10353372439782,0.210295956654058,-1.55799109526839,-1.67194056083676,0.351117201177554,-0.0356087123295732,0.148680914533468,0.547791489319358,-0.554293452554795,2.14607669288599
"546",-0.795943879882556,1.68998881838849,-0.223793676876288,-0.285125920623596,-0.368944868722501,-0.264047563365596,-1.99306580421382,-2.08005409118142,0.304236060001144,-0.854914286941243,-1.49705316058981,0.333389433472488,-0.0528237220687094,0.100408341832965,0.516290496439877,-0.615081613390192,2.14180733067791
"547",-0.829786740494243,-1.50190052454327,0.113719859349671,-0.228036538313509,0.20260798987168,-0.311409794480156,-1.96202739926891,-2.09111433635087,0.232502041475871,0.47999681108192,-1.61288970147479,0.272434824964353,-0.0703109958978461,0.0896730779859717,0.573319975049709,-0.582698460605644,2.16245668383206
"548",-0.826584683989197,0.224416262831583,-0.0550216861368477,-0.0316379184448714,-0.173166144385251,-0.0227013298835823,-1.74642225023498,-2.11857330309793,0.220542197622058,0.00483476895956314,-1.58935298341743,0.209009647963321,-0.0971151357112282,0.201618807341358,0.579223620297798,-0.567146290572538,2.32806263466264
"549",-0.797042741827309,-4.99640126739355,-0.0872693585042587,-0.193491572586768,-0.164950310653072,-0.897867550374508,-1.92931941660354,-2.08029668211776,0.265196524964492,1.15150853279954,-1.59641267735882,0.255015321797066,-0.122593747558092,0.160661449860894,0.563955109153526,-0.611690049435935,2.17494835610608
"550",-0.680793502885598,-0.45184681115949,-0.032504874708466,-0.261072700535846,0.150206366170178,0.654875782249238,-1.93095994474604,-2.12917166215711,0.177615350404702,-0.970414184033605,-1.68494062188864,0.199506964318814,-0.132427450904556,-0.0514940197419418,0.53400192935448,-0.609729526361564,2.12547407831031
"551",-0.63745797159252,-0.513477924003634,-0.1039977235294,-0.115661655561769,0.0429346874668057,-0.0414777818982259,-2.44582945479894,-2.19738508717926,0.132016735046201,-1.57522454140007,-1.82505236454776,0.1942449065329,-0.0916705491745161,-0.0327343025978857,0.514379711859361,-0.619297271235922,2.20137641201354
"552",-0.667865547814163,-3.21566243345451,0.025698449681478,-0.186842862661497,0.15422746069319,-0.829037955998878,-2.20107015578962,-2.16270913915509,0.206554754527652,0.0236506328846313,-1.62666306806364,0.235389506320508,-0.109577026947293,0.00365838653904108,0.439345636856983,-0.612375418274123,2.13957400996684
"553",-0.66379528019289,2.00234155127174,-0.00222800405421511,-0.0567327393163264,-0.142534828724524,-0.0392655388120394,-2.09396781495223,-2.1394521685478,0.204715748422255,0.69196223655832,-1.72090288870827,0.184369557597993,-0.178940739499671,0.155734281243064,0.522222759707627,-0.680672318065651,2.19111985451169
"554",-0.645848053851714,0.238340113058719,-0.0917155687170043,-0.119146131424979,0.0588480475430924,-0.877958108203302,-2.01791927996969,-2.18661557633437,0.183899918519609,-1.29755154509577,-1.79669781417371,0.256116818175007,-0.0927359079849668,0.0908456320013741,0.53029848791787,-0.658275845140516,2.14023537104525
"555",-0.61959700667964,-0.262734577220388,0.119831204447151,-0.236833782095018,0.10296565589337,-0.404580059937622,-2.08191755821915,-2.18210470931244,0.0744231787272285,0.162639610388242,-1.8563297409684,0.269734328945048,-0.137705204081984,-0.0136052414143748,0.486600148186,-0.613234030942895,2.09737431660433
"556",-0.580928567912117,2.04049691023743,-0.136813002328815,-0.226696598420527,-0.180797052994228,-0.326446860057741,-1.78784724611322,-2.2182576029533,0.175264504080396,-2.43358293137846,-1.7102113380859,0.277674072494882,-0.0534350226145007,-0.0380589851055285,0.473764742273788,-0.663751122615261,2.13827370827421
"557",-0.477837579260454,1.37143688861166,-0.139372587262836,-0.140536683282838,0.166592940690255,-0.436154548495709,-2.06256513483412,-2.23664732886914,-0.0216878870371979,-1.16482761182275,-1.8142506786684,0.23336144200431,-0.0713174851603098,0.0130297169069025,0.388399545199033,-0.748605580217141,2.1648738862682
"558",-0.482346511419182,1.18638196371723,-0.0929084481337008,-0.163239051057625,-0.393321593035557,-0.23257238050213,-2.14617142889625,-2.31149283118427,0.0045517763268203,-1.38054201710929,-1.81466648621211,0.232366648874058,-0.139851298921768,0.0771087793930152,0.489065571148266,-0.683244764099931,2.22344165267171
"559",-0.45439108263,0.304805295458043,-0.0341323289702355,-0.191235898055472,0.056887930526446,-0.556661102959106,-2.48523948167079,-2.38653820496174,-0.164282022559174,-2.37587132165705,-1.9522851780605,0.268198828563903,-0.0583303605678384,0.054396794626888,0.442962586793019,-0.658475645098883,2.19622180795957
"560",-0.455031223915075,3.03713470210361,0.077667790722228,-0.0803589683268699,0.17003415551907,0.262798293385846,-2.12988025615373,-2.33970819612611,-0.10745075177862,0.0785777857657717,-1.86821039077925,0.231371995826472,-0.184284738938969,0.0944679836836309,0.420851592205727,-0.710014451352926,2.21245585317823
"561",-0.421450924571036,-0.00208709500900905,-0.0797778452889326,-0.165073265808405,-0.169270237142536,-0.118775374725456,-2.05225579168588,-2.41185271299825,-0.116264468164871,-0.704664227955806,-1.91003921034534,0.294012797979247,-0.141502843854935,0.159437590971043,0.489462277719079,-0.684615098769001,2.22476478806156
"562",-0.483773828429355,1.63553416853237,-0.0462754217966687,-0.242748083713277,0.0805561527799332,0.0121325652443983,-2.45044102952674,-2.37140166600667,0.0398541402310366,-0.0607356239010126,-1.83008839784062,0.233086482045169,-0.134940427932904,0.143743807982847,0.530207506455534,-0.610175727584538,2.2381132742945
"563",-0.501544567406854,2.60614762557853,0.203254549694474,-0.149931602528895,-0.226372087065835,-0.494723817782833,-2.35392579191615,-2.40666922110703,-0.0560720560625862,-1.68814914934786,-1.93704662977814,0.263919008296525,-0.10400670490068,0.244627648661652,0.545732938621809,-0.577862098321785,2.23716118728919
"564",-0.507185966021107,-0.369869032612627,0.0937559914971977,-0.167703433658522,-0.0216709680147094,0.129705730443129,-1.83050029776156,-2.30524479804445,0.0332381376370776,-2.21651908417868,-1.95317860558596,0.270904014898171,-0.082961124687641,0.0538566030081678,0.498832722218256,-0.714511176350469,2.25847812047062
"565",-0.536584200091411,1.4083127566459,0.0566323448345066,-0.195722778960295,-0.0268090024018719,-0.690054781391065,-2.44454169543027,-2.37786256962758,-0.123049666288938,-1.84246613407932,-1.92292104675068,0.314350906030899,-0.0217936963702808,0.225820568293565,0.529307680475304,-0.653519935506037,2.18713588994999
"566",-0.527660806810796,2.65146716655712,-0.195265624900953,-0.158186383550261,-0.000831774667027274,-0.0681671251557981,-2.30529599436155,-2.37538898834291,-0.0671261522812697,-1.49458052809707,-1.89647029549474,0.294525336844376,-0.0347428082240058,0.0487229735239699,0.519807299418855,-0.5839380128497,2.11708702355843
"567",-0.477180545094713,1.98610369274676,-0.0755917824410447,-0.186511090840906,-0.443154001139609,-0.0477811925268875,-2.14185382440015,-2.42438677959806,-0.0990908154400468,-1.56460349126308,-1.96447840359895,0.319150898352702,-0.084262880214768,0.204701856565566,0.515048517925094,-0.668379322821156,2.26580352197685
"568",-0.382918097199938,0.365147751268354,-0.0120105169091633,-0.121444391154613,0.0206168906904182,0.105442973330712,-2.18154531130401,-2.45651764074496,-0.19198091051403,-1.36882953193085,-1.92021489803165,0.282893454400326,-0.107362212912392,0.176836622997531,0.443948797099692,-0.694188433498345,2.15218228975833
"569",-0.39469377879294,-0.713657981085168,-0.035911209229896,-0.195701380325922,-0.0667802555788148,-0.436449764076373,-1.99016834131986,-2.39931070916851,0.0106090658776739,-2.0063368748695,-1.9212504579167,0.224171072070696,-0.0998807604602422,0.248048805494359,0.470212293613582,-0.734138479630672,2.21530841639048
"570",-0.448270911757191,0.589772352811152,0.000637127229957235,-0.0672538355267362,0.12140536592463,-0.489960020613781,-2.53178526679149,-2.30731293907989,0.051501394204087,-1.2101394385837,-1.90131355890569,0.156558596073785,-0.148735007482039,-0.0370268529469807,0.476038808538904,-0.70128255130118,2.23237105811608
"571",-0.569495060372614,0.208930618491879,0.0772919255792371,-0.159202689803435,-0.055713084221577,-0.362212622511502,-2.0935237738713,-2.3014698141496,0.142414145524838,0.24994663774786,-1.94933414631727,0.228391016056777,-0.128830556987236,0.103809504787836,0.485623755583637,-0.678849378640644,2.30701578346426
"572",-0.597346900474959,1.61359121884272,0.00973198826657279,-0.177059160962058,-0.0068276243327462,-0.446470276327459,-2.17815870639306,-2.34144166236353,0.0563609783305981,-1.07729943746551,-1.87495668151456,0.29584583682084,-0.045441789290913,0.251202866127558,0.516923656590821,-0.613364399514363,2.25003077151929
"573",-0.647551186272818,-2.8917711063346,0.078855889455689,-0.174310520907011,-0.00990014669293754,0.0763416251321063,-2.18087524080507,-2.3231488464759,0.089088771811816,0.218264458402459,-1.96642065547638,0.260966143567036,-0.0658510806191706,0.159391079428863,0.592589161117768,-0.533116760455428,2.27055240008826
"574",-0.60239607803137,0.366169161971339,-0.125576986893701,-0.243668081401864,0.0557209799719166,-0.904391655161231,-2.14323679374827,-2.30720360863293,0.0676454034304562,-1.25855058935524,-1.90461928862052,0.348069697855646,0.0128992496673201,0.186579877342229,0.495553440351965,-0.614405679943275,2.19583513584886
"575",-0.730303571488754,1.21623517570793,-0.0433310389717828,-0.138653332212485,0.114607406607866,-0.0411955336990255,-2.55228496379136,-2.17358311325984,0.13699652263725,-0.531356384813001,-1.85109387191036,0.346947111908851,-0.0217552017553674,0.201812582956827,0.556210790555046,-0.658288508576403,2.24150487643353
"576",-0.636322950758002,-2.86206832589654,0.0759476303571836,-0.196228220650569,-0.0230022107130145,0.193606392145323,-2.09072213418901,-2.18055439946119,0.146211851702575,-1.5248186487221,-1.69940201662394,0.24658801299129,-0.10990518270306,0.127669944762422,0.512295116308721,-0.677198854207298,2.23989956419081
"577",-0.670569578521095,-5.10889621433623,-0.105656439608709,-0.223326542157579,-0.192712980952587,0.444487292436533,-2.18816120767862,-2.1088362584007,0.129709299250994,-2.69620085386481,-1.85381643539941,0.153517574121981,-0.0250181452074293,0.0685783085151408,0.47041808679796,-0.647079061962015,2.21106300926067
"578",-0.676619945913396,0.656183908770845,0.00578907776371142,-0.0694878527773138,-0.176694102901005,0.337291493093918,-2.38603016472866,-2.08209963807179,0.295037228870641,-0.837639127780267,-1.70518616261917,0.209267022975107,-0.18439658369411,0.195650212452772,0.426733775498053,-0.699858461018427,2.24745230905983
"579",-0.692470888381144,2.07443034040862,-0.117673876266342,-0.155733051833502,-0.36760132932478,0.0250480104986719,-1.95056403264471,-2.17583413766956,0.200158349980205,-2.63155614193337,-1.85172187691948,0.276852539296655,-0.0117261600040043,-0.0561956077521892,0.50351494058777,-0.619878615460175,2.22027956657023
"580",-0.709724860606018,-0.0983796772677439,0.0451479751103599,-0.191801256649217,0.294365481215766,-0.769598308605349,-1.73504936007615,-2.1184677589279,0.207956698831448,-2.78176365348317,-1.74901748821824,0.218149897160876,-0.122337624309989,-0.0213391384006049,0.533618772831095,-0.65323082665228,2.27174926977032
"581",-0.801363023010834,1.71044376169804,-0.0923904202616721,-0.168150961525071,0.0606102580271389,-0.225510876176306,-1.76549873308851,-2.10973443859559,0.257076867760097,-0.80918198901027,-1.64181286935616,0.31943264760948,-0.0293683023205976,-0.0350667977895939,0.491110710773575,-0.604836811524037,2.17216924811396
"582",-0.804247433067354,-0.708193559682687,-0.0772702607166266,-0.118007949178733,-0.473971401737496,-0.366484729371988,-2.14855048527678,-2.08975197871544,0.226695870146439,-0.459341026323615,-1.57917773584021,0.265303638687816,-0.104973823381633,0.113274598937327,0.542869446352454,-0.583967937567822,2.18313926693566
"583",-0.826682808462142,-0.696671657440171,-0.105925479525802,-0.188049308179495,-0.158220112260597,-0.316973560975333,-2.30345467061042,-2.03616119152287,0.438653114753241,-0.818724300668353,-1.61083102435387,0.285528825171425,-0.0403896900714526,0.106183062382788,0.487782651508027,-0.661311006168935,2.1538940836468
"584",-0.912970578655802,2.389216047691,-0.188012248507236,-0.0830020368033585,0.0776623747761804,-0.53182479466637,-1.99624426004064,-1.98827434775037,0.330008565330829,-0.622904281057863,-1.6002929727795,0.230277003414713,-0.13880134215003,0.105803588349719,0.587709163082854,-0.591571265288101,2.15027989234483
"585",-0.832319870513915,0.955200524996795,0.0201130768927627,-0.1326952582119,-0.0985417516964019,0.104817232586813,-1.41193567968187,-1.9780678409276,0.377689407921258,0.265346382713768,-1.49188096627157,0.233402390083425,-0.0852154729489511,0.0770963728415578,0.463977160996141,-0.61572733664496,2.03814834340541
"586",-0.807285534218702,2.17187268883125,0.00824468857458716,-0.0852718472018445,-0.0053023599190547,-0.965078549436342,-2.10638422444972,-2.01486750905508,0.355220934718694,-0.346573771335995,-1.65817428387426,0.264674598929346,-0.0561973091492274,0.0551457327510973,0.468144344114056,-0.679704470363312,2.20607124021936
"587",-0.703518561552413,1.98254397419268,-0.0756314815637628,-0.188840098949845,-0.0975586346447195,0.119555714208838,-2.12940152385379,-2.08455396582648,0.31496443590078,-0.432559300514348,-1.79376746619955,0.303408539727264,-0.0750564222705439,0.199714824743949,0.430759156353064,-0.699200478759488,2.10913353062137
"588",-0.729704264150682,-0.585862792921318,0.015719357426733,-0.0893489788243957,0.111666900879432,0.360436728958602,-2.27655221388142,-2.11308454272258,0.356439563994651,0.759365438116876,-1.7504135467888,0.232023383540254,-0.175109349217253,0.0261777166659075,0.473035735800245,-0.656284709653994,2.21207109133799
"589",-0.703026212065749,0.407946109536196,0.00285155638214099,-0.107408794977392,0.0387035576188302,-0.76433032624395,-2.33829796136873,-2.13201712749413,0.237915396503334,-1.21718745194708,-1.79969545903465,0.182865695945429,-0.182892083034793,0.0079707098326067,0.498936646938883,-0.609398506324769,2.23454764583592
"590",-0.683214116986943,-0.842946713196316,-0.182839628920646,-0.139529692726252,-0.0450723032829992,-0.296454818311268,-2.33718293765638,-2.1335246084158,0.219194333222438,-1.14805274533023,-1.66710190904414,0.269053778904953,-0.0193178176142564,0.0218999066525267,0.463368289191641,-0.658658026525403,2.18312524839848
"591",-0.683941861379605,0.475575302177333,0.0267990761817234,-0.0558135384972023,0.142401178885917,-0.278045219245214,-2.10637842068862,-2.10136501264242,0.215049728174385,-1.23521726295325,-1.84464873808212,0.221378516333854,-0.188335145593519,0.0231469683944435,0.522558146969197,-0.643799359923596,2.16105704951952
"592",-0.561484555622337,-0.811741178310124,0.0470725973699332,-0.0135619107642947,-0.0762684259992193,0.152747658770436,-2.15055141694167,-2.22152709545495,0.175125219235381,-0.120821266009794,-1.72950285123744,0.219120146303616,-0.14314819759279,0.0142078356515437,0.389022911478854,-0.70882404443501,2.17675193199349
"593",-0.569632153498853,-2.47877132505791,-0.0130100539178356,-0.123865101779757,-0.00973131403955558,0.516594299185613,-2.00938155451101,-2.25118420569036,0.13995337962022,-1.01637883299202,-1.98504907661802,0.178536652778299,-0.114026357163078,0.121960825143253,0.560289058211178,-0.663696733209326,2.23886187373549
"594",-0.530560398736279,-0.538023554208662,-0.0952615828891535,-0.0439161037620868,-0.0690456572125334,0.0433805542358559,-2.18000773256246,-2.34595732411667,0.0325782020874259,-1.71662849258905,-1.81870218205314,0.289499265084214,-0.142814293791922,0.0137451116917534,0.491548038354705,-0.643850423992768,2.17539120789616
"595",-0.589428534338671,1.54298285239014,-0.00913903061410745,-0.105005062506145,-0.00568992765798026,-0.293366442632525,-2.51399428608596,-2.36530392110145,0.083227935004903,-1.26592330778765,-1.97780652679609,0.255648565885005,-0.123759246684873,-0.0156109609185056,0.605807379543483,-0.537695214882515,2.15509339685768
"596",-0.530879224303297,1.96506652382788,-0.141815643023021,-0.22927022213309,-0.169911441896046,-0.106428777725938,-2.62610772569211,-2.35795356997992,0.00237531926384647,-0.937771530053274,-1.89541806064953,0.276535388671297,-0.0460170827477705,0.283746741779415,0.517949626006256,-0.606338647062852,2.28086875786244
"597",-0.572504697275608,2.56603857976247,0.0154326905007013,-0.157311929406971,0.106141541015239,-0.801432045672848,-2.24089194052407,-2.31976856035903,0.0882880696812099,-1.69657593523679,-1.75692065226954,0.284642031606315,-0.116795113056628,-0.0276945646124284,0.510155191735263,-0.618728380072581,2.19130806413866
"598",-0.613408728316118,1.93085457189933,0.0628021979334341,-0.0747094264239492,-0.0781183670034577,0.19097422052282,-2.46702550267256,-2.28696864832935,-0.00133443473950085,-1.07157935857925,-1.89564012685456,0.252212932237234,-0.0817930905565305,0.23294366386837,0.528746459721553,-0.59797681747188,2.15137503858491
"599",-0.582648955232217,0.768006300963411,0.0249599530307734,-0.194366169266938,0.118950371654337,0.0812772024581893,-2.21933116151197,-2.25979658583465,0.123720260637379,-0.23143362577505,-1.81353712710664,0.317407969472634,-0.0516514240433385,0.093892239428256,0.498512562835565,-0.651482521391523,2.14978343132193
"600",-0.645752418434126,1.72900959744587,-0.00563587184397105,-0.277220790978892,0.0973964712129937,-0.46474114199634,-2.25464995212766,-2.16462605564734,0.234562715422711,-3.23340331223937,-1.85231641167274,0.249458907481473,-0.0909249612344192,0.052735761725617,0.426139482706024,-0.641288691871488,2.15358659208582
"601",-0.61529632319697,2.54611652408827,0.0493381805436009,-0.183136653183004,0.0342355171979776,-0.672234134962656,-1.93832577752375,-2.15684744433402,0.253509453679789,-2.44857474586995,-1.76947571790135,0.292350133956799,-0.101060524430189,0.0257783364240582,0.424634939754982,-0.707012735879259,2.14169939032095
"602",-0.710162192988623,0.319054571017658,0.0190182034190802,-0.159463797111468,0.00994969235109916,-0.821190545044013,-1.94899189718019,-2.15190976529064,0.222671268002313,-1.84492164461021,-1.58133062059772,0.215418561931211,-0.100149127582234,-0.0174665227339486,0.526704141476058,-0.657992617087731,2.16635816099165
"603",-0.715307630785179,-0.303357582968159,-0.111282151864202,-0.267229525809487,0.237487589327146,0.275203222728721,-1.80060542346849,-2.14814262553544,0.120327375258177,-0.368938207782935,-1.6415635940262,0.212521765829783,-0.061834195604902,0.0370005394158411,0.538252201131312,-0.528144233155085,2.07323842251919
"604",-0.708437084667299,1.38776735433496,0.0399685854552542,-0.212659652583927,-0.103618649433703,0.094153963368688,-2.32544898152776,-2.12835535925817,0.1328832965827,0.138547503328147,-1.81564209840597,0.179214875985978,-0.0764531292753814,0.0310086565776242,0.54768957291859,-0.589860473595415,2.16029070016086
"605",-0.666749307790973,-1.11348743704181,0.0978051973061839,-0.0557064610470285,-0.137240940085214,-0.375958373143193,-2.07282601783902,-2.15813689365519,0.0849491388782301,-0.953142181895372,-1.77489321233034,0.164494473064309,-0.152278749976882,-0.133273356064747,0.542566025176121,-0.619778568284288,2.07140991970856
"606",-0.666578579369072,-1.7366236293971,0.125983753907998,-0.142907685451378,-0.0747574167038201,-0.469576356208619,-2.22212096615745,-2.19635442429978,0.120882860185567,-1.36686301250133,-1.86659366378176,0.162047879064503,-0.135263269696917,0.00775364939081906,0.596980600996148,-0.632015404702318,2.23101122791849
"607",-0.633693096171257,0.756435461460966,-0.0595519796175192,-0.182472113932415,-0.250909232373293,0.591999093573571,-2.01453167176613,-2.18641068901983,0.116008478794148,-0.00674918680390868,-1.82182402009084,0.183145515668352,-0.186848524659001,-0.0104119040260589,0.558737351140348,-0.627040185414289,2.2315485813753
"608",-0.722455522227401,3.77685446628952,0.0565220434772701,-0.151350832491923,-0.116411589234065,-0.556951747237259,-1.840069277388,-2.13010299970857,0.175935659767806,-0.131084111773797,-1.61017680970731,0.219336976594231,-0.15039792458,0.107399102606108,0.512164680879705,-0.61387936452357,2.15737312024996
"609",-0.623082355411534,0.284433224485586,-0.0457147978782968,-0.132096718063443,0.137017349899959,-0.194487834538237,-1.98498727517807,-2.17589857403767,0.179589446928442,-0.759050616815087,-1.79185718295872,0.235985065927737,-0.201806100722211,0.0534392021451996,0.488292882088469,-0.646422827197809,2.19208979018465
"610",-0.578237979699861,2.18800059925299,-0.0292005622683332,-0.0222463294127827,0.0296998884342637,0.344167498289209,-2.38930063693622,-2.26076631800202,0.157851893422014,-1.04151710113842,-1.7492728055309,0.237522234638399,-0.0927945140022072,0.208939302216755,0.483824545276857,-0.643894410960494,2.10393304678336
"611",-0.621678836266172,1.66009986980431,0.214254793882628,-0.146145918764096,0.188994953861409,-0.461198608008324,-2.41229147843211,-2.26393678795517,0.109094618390222,-0.743558226290837,-1.87981664063402,0.299579917832918,-0.0576488484098315,0.117705421035212,0.496184522877164,-0.632457886909378,2.18565882617497
"612",-0.652530857065856,0.188760839381441,-0.0115877440837779,-0.198359302197529,-0.0687184806534678,0.462448719180763,-2.20557744106114,-2.19991883241754,0.181495309764358,-1.31330315306804,-1.80324612279689,0.281147443441885,-0.0997134896128448,0.0456883556607924,0.535461264158449,-0.629091639475299,2.22086457356485
"613",-0.607855710895411,0.175080495738112,-0.0539720877690949,-0.139084044491021,-0.0728969320981349,-0.107315115022263,-2.22328213517102,-2.16695688767219,0.0955801092060801,-1.98981461659793,-1.65159667290296,0.235265112708908,-0.144692081626081,-0.0118004012641031,0.408268591702976,-0.678442999301806,2.12726208979637
"614",-0.643083124473702,-1.03608024415926,0.138816047042156,-0.132854350304998,-0.166126731497279,-0.114127276379565,-2.06935018010458,-2.19453802870954,0.298643679548152,-0.715535456904452,-1.63290071918335,0.251508182590657,-0.126018412025095,0.0527564150298839,0.455637325990021,-0.652169197880196,2.21683973020222
